,title,price,rating,reviews,link,req
4610,Системный игровой блок I7-9700(аналог)/GTX 1070 8Gb/SSD 240 Gb/Ram 32 Gb. Игровой компьютер,46703,4.7,11,https://market.yandex.ru/product--sistemnyi-igrovoi-blok-i7-9700-analog-gtx-1070-8gb-ssd-240-gb-ram-32-gb-igrovoi-kompiuter/125231711?hid=90401&sku=103068759475&show-uid=17472427161736803319606086&nid=26910110&from=search&cpa=1&do-waremd5=nC77fznU-pvr3JAyaeI5jw&cpc=gwrbXsFIHPAzfDjuiZMVOKDq_gQIjTWqTbhYW-rHS3nXzs-XYIC8jpKmK_fHpdJy8_gX3Z_TLI-_65bcXh-eVcqHqEDUHjQ37zYzg-avqKOs-d__WCxnaY9wtULv-qHQ_1X9YkX8yfstw52XNApTGrLETow5U7-_CpgrQYsN4m_Iq5jxOGnCOrW36eJd5Exsoi4uAMa-sp80KnqFpuAs4qhTQh1bj2irrTpYpKpY4Uant2mFuHQIx9IMsyhsbvP3u415Kg8AHd5i6xmZ77Z3cE8oWpQG3AkutROf34T2RpIaN11CFv21oq2QuqabSmTILFo2EpWICXCvrXSLGstWDdRURcWKDdhHotYfNDzX_bEBrvWaDj1p0MfytGziXQv7T5T5m1EVFLWKNqGGrN8m4RlL-Pj7b24xk4o-O1v8rdVY_zUzLbAzyLCR01kJAFTicZAlq8cfLIJgX91r8WRJWk-nTGfwWOvMYTSzqu1geZJcFK_cfJnBNe8viXi4zpF5kUdo-Ybuw2g%2C&cc=CiBkZjdlODUzZmU3ZWQzOTU4ZWQ2NmVkZDcwYWFjMTQ1YRAHgH3m7QY%2C&uniqueId=112025010,Компьютер
4611,Системный игровой блок i5 10400(аналог)/RTX 4060 8Gb/SSD 1000 Gb/Ram 16 Gb. Игровой компьютер,70549,4.7,11,https://market.yandex.ru/product--sistemnyi-igrovoi-blok-i7-9700-analog-gtx-1070-8gb-ssd-240-gb-ram-32-gb-igrovoi-kompiuter/125231711?hid=90401&sku=103068759325&show-uid=17472427161736803319606089&nid=26910110&from=search&cpa=1&do-waremd5=wBjt9fhnrLW2z5bmUfgWFw&cpc=gwrbXsFIHPCZQV9fdmkNSZrb9vYxy4CgwuB-0V68oQcYoHSat4pV2FXCwF-BeXd7m55-2Upwiu1jivHgGChzQlHWeF8SvmQ2R3aoHpoZ1df1Uh-H5pJTbnvYw31jPIMQTJ4aczOc_I5cabwGYWPENn2js18JcJ9oVLxZF9gM3gOTvzXUf69yyz7BqH-tvZwwRyPo3n2ycQHPpSTxihoHQGNa2GQLOeWBVA3_5Hzq1GccYRDW1zLPI4r5N9jllY2lzmPoZZQ143WmWP_YvLlVjtUPBPkATYyaDTEksp15OlASenBfnkfjH03sJqoBme5qPJ0TMAGz-ahmDjW_v3A6cZHGhNuDET3JPndFStMdHZBigBCOCST0MPCkKtZGDyhZsWUNQ5GyURf285k9dzKxjq0cGXU3J2JKhOw5_14OBy9_sBXIOizb4FwXgxvJewdqwzwof-poOUXRqBLxKBBj-BQgn8dz28_F4AihzBSvCwwAgPkMbiTT0G0bVggDAEzN&cc=CiBkZjdlODUzZmU3ZWQzOTU4ZWQ2NmVkZDcwYWFjMTQ1YRAHgH3m7QY%2C&uniqueId=112025010,Компьютер
4612,Системный игровой блок I7-9700(аналог)/RTX 3060 12Gb/SSD 240 Gb/Ram 8 Gb. Игровой компьютер,58037,4.7,11,https://market.yandex.ru/product--sistemnyi-igrovoi-blok-i7-9700-analog-gtx-1070-8gb-ssd-240-gb-ram-32-gb-igrovoi-kompiuter/125231711?hid=90401&sku=103068759316&show-uid=17472427161736803319606092&nid=26910110&from=search&cpa=1&do-waremd5=ec6QBfJZi-kMaKnxgwo0YA&cpc=gwrbXsFIHPCou2g82rXO5fgduLkd6asT9ZErtb2TGMA2jFSMjkBgX6gdB8ZxqtUxGfdp7debSEPYpmAfIV1m7zEVlEktx0WBS4wh0sOLBRvR02eoberYJNYOchqq9tmIWzBKJjx5JqXRQwZFulXSWn-w_0pvQBjs24-TSsC4_Dkfl139SQareMKlTuIgCqCD0XwuTIKoXripIVg5sFFG8Er2wulL0dm5ngPnt4dRpUhAiEYVS3cMb1P-JtAG04KAQ7qx-AmR3e-gmWG5XsWhQhapedEZpwl1I2AUzukrQ9MNpa6U737Uu6C_T0M8GVCH79a6LeiXn7FYhZwMKLkkWM5ylUrq5IiYn1jj9HadlODO7QyK0_NMlccWVuVea6lOaTpuXPrysEQiUxMisFaYC3UhoxzqSJBDq2iAw1YsNmwEh8RONUzC4XeBymYlyoyLrpNNq1GYxHlDxHhktMRBl7YBAJkWtumCfG7xreqYq_ZvXDT4z8u4-p37J5LC4PLTA2X6mrNB7-Q%2C&cc=CiBkZjdlODUzZmU3ZWQzOTU4ZWQ2NmVkZDcwYWFjMTQ1YRAHgH3m7QY%2C&uniqueId=112025010,Компьютер
4614,Системный игровой блок I5/RTX 3060 12Gb/SSD 240 Gb/Ram 16 Gb. Игровой компьютер,55682,4.7,11,https://market.yandex.ru/product--sistemnyi-igrovoi-blok-i7-9700-analog-gtx-1070-8gb-ssd-240-gb-ram-32-gb-igrovoi-kompiuter/125231711?hid=90401&sku=103067051029&show-uid=17472427161736803319606094&nid=26910110&from=search&cpa=1&do-waremd5=x73s0BqrCBmY-yFaz98oNA&cpc=gwrbXsFIHPCqftBWnBIGvXdvB5nZ6d9wT6-7OYAEg3J2zHsG2d2B8XNiL1pOzHW7LUp8JEQyiyu1nm-5eLPdMawm6toYn_wJZqP6szBCvEKYsXLOtjcjWtJifj9-nEHT-qK5WzlbA5W9OCCBtcsePnsyqhym6AdG6A8FKY1UBn4gu7zHiM2QZlbtv1OlqN46M2np8yw_GsoU5hKWd-1Ys3NwwyDr5XHJ1zNTbXGpTC9OhXQYtC2IHm2DXd0zAYjFVSrYZXFKmknV5EnEQk2poc0oolQq_cYSn43Bnvml4KPtcTo8JFjgDk7JZnCgCT2DBylnvs8lgYwNh2Cov_yBMlzOfjSpcLzVROkeGJIudSKXAGlmtScCHfEhzlkBlYyJ1tdyWiBCDGqr5eajQ1B3eL_y25gjejHCn4H_V0S6LpTFMvcBx7LRHllxZdXr2n-3pwfSAMqNYkTJAF8Ynqaj3Nszpp8Ja7IiCgLEx2YNPYDfvhzYjHBLf4DEDM7qz09Hs6uvM01tfQw%2C&cc=CiBkZjdlODUzZmU3ZWQzOTU4ZWQ2NmVkZDcwYWFjMTQ1YRAHgH3m7QY%2C&uniqueId=112025010,Компьютер
4616,"Системный блок Компьютер Офисный ПК (Intel Core i5-3470 (3.2 ГГц), RAM 16 ГБ, SSD 512 ГБ, Windows 10), чёрный",16810,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103571691699&show-uid=17472427175869783620806000&from-show-uid=17472427175869783620806000&nid=26910110&from=search&cpa=1&do-waremd5=sOQUK4Sq7n30CtU1JMCieg&cpc=Ew-1TAiX5AEsP88UE1lfseRGsR3kC6X8q_a9vI0AvFNeKy8IKsdhmaMjJENLc5oquEvWnUIua0J8dBgwPM0uJY3CAw-z6JrSYjD18bMKesueoBLERJOHuagcunX0ReFGSsKaMqaAI1ERuwEpS7is31p9wkf8CZGuJUUtjfUQNJXzXoXuYuTpmiEdn_OV_ApQKw9v65ity3Ij8jWFF_zFGhccO3gpSH5YdVaMzoRyUTs%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4617,"Системный блок Компьютер Офисный ПК (Intel Core i5-3470 (3.2 ГГц), RAM 16 ГБ, SSD 256 ГБ, Windows 10), чёрный матовый",14929,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103505628322&show-uid=17472427175889799658106000&from-show-uid=17472427175889799658106000&nid=26910110&from=search&cpa=1&do-waremd5=mF6jKseDY4c2G9uGf6PD6Q&cpc=Ew-1TAiX5AEc438o-N_5nKC8yISEplhW9yQ1Jf79zsRuTP2rzY-TtaEa2NScgmtbxX7-g22f2osJURxmSOtDJzmW6U-hAqmPy_O0ylZ-HocuofsgZOqD_H0C1z4jEO5AAHLvdLkT8VSlD4rhmtwGa3JaZQB32pbgqFw5-DlBibURUJYiFtpEreLFzJpZr7kcyQrTamgRg_o4a1ojLmmQlQjRhGOJV4gJFGWeef0Bbog%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4618,"Системный блок Компьютер Офисный ПК (Intel Core i5-3470 (3.2 ГГц), RAM 16 ГБ, SSD 512 ГБ, Windows 10), чёрный матовый",17503,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi-matovyi/1911770216?hid=90401&sku=102246722062&show-uid=17472427175899806998506000&from-show-uid=17472427175899806998506000&nid=26910110&from=search&cpa=1&do-waremd5=aNqvV5ZkZ-kJHKZIOvx7gQ&cpc=Ew-1TAiX5AHbf276t5duH38duBE5kltQ4I7VE0JEarnm_OjLQpAZOSMDm6v5gFHpKXma0_nJshc-VezLhkQtWMGUbm2zb7ugElfwERl4rtS0sB1aIe3-QeMcDraHyjBl-L2btm1c05FYm-UmvrR1Do0G5pk_L38pRqedd_WA_Ka9HQG4DvqkiS3ltHvSm4Kq46uCEUvcq_WFq_wQ_N8QF_b2Q3mTdYbaDLz-aGFiwx4%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4619,"Системный блок Компьютер Офисный ПК (Intel Core i5-3470 (3.2 ГГц), RAM 16 ГБ, SSD 256 ГБ, Windows 10), чёрный",15028,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103571691697&show-uid=17472427175899811494806000&from-show-uid=17472427175899811494806000&nid=26910110&from=search&cpa=1&do-waremd5=N8VEYupvq4HT8o38_6eohQ&cpc=Ew-1TAiX5AGyvcQhNLBdL0eynqL-ChRlw86QbTiZGvqwE9ArW_z5QC7Ct9dcdQxCRiOL0TpvxCEiDjzZXUVxNzbrzajBsm3u34V_Qf1ee8HILmODf9Xs97xM4SIi0gax_CZZIGFUQLYCpNwE4r7SUewqZrWTVH-axAzGRe0eB-aggNXoGPWJrNVzUQ6Q6Jjt1E3V98FkvsQArYGdOMZbjl1_A3dpXn9gP7Vheh4AWrw%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4620,"Системный блок Компьютер офисный ПК (Intel Core i7-3770 (3.4 ГГц), RAM 16 ГБ, SSD 512 ГБ, Windows 10), чёрный",20176,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103570430914&show-uid=17472427175909827174106000&from-show-uid=17472427175909827174106000&nid=26910110&from=search&cpa=1&do-waremd5=963T6ZW1nh5fEeQHOfsUEw&cpc=Ew-1TAiX5AG_Cb1OuRPV9yUB2PEYqnTHw3dIxZ8Wk_A83sD3YgB0U8TbeTioBS6N5WWIEBN7-aOU2V71IMG2dtAnc62kXbrqHyXy7sYD2WUgTPjcERmQNhxodaMBksmG912oG9CqWeJRscU8TJ1JqING99CV8eJFg4KEvQJvmZaTS_h-i6pJhT9cnh0_jWD75HbawwNR529Xfov6atl4AVcTf_C7zFMD07gqI1XF0GY%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4621,"Системный блок Компьютер офисный ПК (Intel Core i7-3770 (3.4 ГГц), RAM 16 ГБ, SSD 512 ГБ, Windows 10), чёрный матовый",20275,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi-matovyi/1911770216?hid=90401&sku=102517621450&show-uid=17472427175919830006906000&from-show-uid=17472427175919830006906000&nid=26910110&from=search&cpa=1&do-waremd5=ytR8z90YwYP-N_PtDBtDrA&cpc=Ew-1TAiX5AFE6_XdPkP2CrvDdRxrEzP0OnKGQ98VnmZkHsWvlDULB_xKvh_YE_Pjll9NQIJsh7AGWqapp5SM-E0sxTubUaRg7VdeLk0irLX0C7XgoppQS0dkWVEZi_FrrSaa21hsiwv4tIPaWFb7K5bJdCYrxxskRhegqPU6Wedrd3q7mI1pv4hQ14hgu-_qdGRPKFXRfQiEoRwxmWrXooaWhwS7i-2OfTfmtbJXMwI%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4622,"Системный блок Компьютер офисный ПК (Intel Core i5-4570 (3.2 ГГц), RAM 16 ГБ, SSD 256 ГБ, Windows 10), чёрный матовый",17701,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103732559097&show-uid=17472427175929840454806000&from-show-uid=17472427175929840454806000&nid=26910110&from=search&cpa=1&do-waremd5=W-nMMQA43xfErCkmVY6xnw&cpc=Ew-1TAiX5AGw6qeuJsI1uAaBYzlBtckXCSylUjjydxLS0Fn0iT8Wori7rWgB_dRORwxVbq4HeDilXqJuycB_5eHNlltL9PEOYLV270nyKTt4yxnLVfxjtPsPVKnAaO58J3TnYw09a2PHoJq5rmAtt6y-WqCMCOwT5OPjvft5yk_X4H1CqmF22hqYmlw38Z3cV5r-2RtrQQ3_ADuI52MApLR5fPS3m9cVU7MLfkwPyMM%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4623,"Системный блок Компьютер офисный ПК (Intel Core i7-4770 (3.4 ГГц), RAM 16 ГБ, SSD 256 ГБ, Windows 10), чёрный матовый",21166,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103732623840&show-uid=17472427175939858855506000&from-show-uid=17472427175939858855506000&nid=26910110&from=search&cpa=1&do-waremd5=fQk4PU7gM6SqnkurLQQo7w&cpc=Ew-1TAiX5AG9GatOF-pBNq-uLBHTp9F1ZhYQJZF-AWAe0tVFQgGIq-tBcStwDi52tK-GTnKvCDw5R6uUYWp6EmMdL58CXZyf2achCGwbNB-z9razQUraUc6kYW8488DMq9XROtlIc-nEEMIFY3PMjzf8kwy23QAF3mc3HDzD9ybVwT-UejoXtUErK0Sg9eSmnSFjA-D0m15sXXzp4ujR1PSDVUZGuhTu8LWikQkZf2c%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4624,"Мини ПК Компьютер (Intel N100, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows 11 Pro), чёрный матовый",18790,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103765825346&show-uid=17472427175949864987006000&from-show-uid=17472427175949864987006000&nid=26910110&from=search&cpa=1&do-waremd5=FzkjUS0ogKfaO91UJbfrHQ&cpc=Ew-1TAiX5AF4gmtlcVPW8oBEbXe8uKnsZUCfoploLdrwWM8sP0OMSvtD452GUGc3pkFZMW-yDXFvgDEd8vvaxurOmhjNu-fuMKKWN9EqYFKK3ZVEOhi7tognK6xYsm4Aci1RJD7XSAU2l_7Qq3PleYQ4OVbLvF05yB0SyEVhITHffCmsYTuwwCQbN5951ip4cm2su_V4B0yKyFkStzHkEdDu2g89O88uCc_duUn_bx4%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4625,"Системный блок Компьютер офисный ПК (Intel Core i5-6500 (3.2 ГГц), RAM 16 ГБ, SSD 1000 ГБ, Windows 10), черный матовый",29482,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103631484593&show-uid=17472427175959878618806000&from-show-uid=17472427175959878618806000&nid=26910110&from=search&cpa=1&do-waremd5=MB3Mm_El5djnIZ6fuE-1EQ&cpc=Ew-1TAiX5AH1rCW-kyw_A5sAvHg6LptzJL2TBY-FFSPhhhuCBvrLbuvqp0EycDakOEjcCfp64Wx5d307woqZzYp356Sho9-bY6gFLxET8qj02XaLA1YBpausYKx7Fy2LI2hnreMqRSY0KQMGDNv2bLIvmG9X2_SIp7s7NWFKHrD83FYB5wBvzNu16Awf4ymBtG895Uf-7dQ_iaz3hrpuJFQPMuyQgIpIo5fwcmsLNRw%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4626,"Системный блок Компьютер офисный ПК (Intel Core i7-4770 (3.4 ГГц), RAM 16 ГБ, SSD 1000 ГБ, Windows 10), чёрный",27403,4.7,180,https://market.yandex.ru/product--sistemnyi-blok-kompiuter-ofisnyi-pk-intel-core-i5-3470-3-2-ggts-ram-16-gb-ssd-512-gb-windows-10-chernyi/1116385291?hid=90401&sku=103732617430&show-uid=17472427175959887122206000&from-show-uid=17472427175959887122206000&nid=26910110&from=search&cpa=1&do-waremd5=erhtO2S5HlxrtOv4Khk5cg&cpc=Ew-1TAiX5AHRH6v0gZZ8jVk1j4J9fmiMm5KbSbdQY0QlO4F1ktUfLcJ5sqSt9ug6gfuMQxdXymC6hz8xjDECUjJcs4g5XMEIbFQeQTgIPztylLsUbovB88hWIOXcD2KJkWDuajiQPahJZaxG_Z2QMgd3p0-O3-WQAUAzPsjFS5FMs5BL-ZhTPZOmZTvsQ7RmyjNYpeZbiMfiyWi7In6M3U3-4oq47FcfD46uDMncBLE%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRBUIJmEngIov6meJoB95u0G&uniqueId=80188607,Компьютер
4627,Игровой компьютер CyberNote MX1973 (Intel Core i5-13400F/DDR5 32 Гб/SSD M2. NVMe 1Тб/NVIDIA GeForce RTX 4060 8Гб/Windows 10 Pro,97080,4.9,35,https://market.yandex.ru/product--igrovoi-kompiuter-cybernote-mx1973-intel-core-i5-13400f-ddr5-32-gb-ssd-m2-nvme-1tb-nvidia-geforce-rtx-4060-8gb-windows-10-pro/1137393963?hid=90401&sku=103721109542&show-uid=17472427175741761588606100&nid=26910110&from=search&cpa=1&do-waremd5=zudC7KPJucQtD_1kSpt5nw&cpc=Ew-1TAiX5AHjSAmuHfbAqbC9sgkXJ41BtDTt69BW0tLDZ_RZ5YuczUHFJh21sAkFjXaUIRhvp75IxIZzRX0IA2hXd-oSqKtABSdk3oCHV3Vp---3km6eSd3H6xG8Lr_XCPo693BxAcgUShGTaOco8dwOSg4edEGb744nX2e7HccHeBHva3s782LHF9F7YwHfm-4_5-4HQ0Oqu_0epWulO_CCunsiKPM6LJ1SI2I0iBOLCuMYG2RRWWA1Oo62LOmW6dORIMGAP5zL7EkkcfxFrKQNCfrrHbsx5CrbQE3o2-LrTWcHExjDkDLOOc99JtQMUOSaVp61DESTsyBgmS2qt9UVBu5m3mvxs2WETSWmVrI1DXWbrvKE37bSeA0xs8Fs8pCVr21W0lLP2y_PnfNSuWHZVWg-4uld_yK3OPPEvYMqq8e6L_0bz7_mBwf_WeMalGypcFarGaF_UQB8uKweD8d_j7mSyonHA51WhFW6hxwXKUZ4Wp12bGglfGiTQCZdTUrxuEBLBqE%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRAHgH3m7QY%2C&uniqueId=46390761,Компьютер
4628,Мощный игровой компьютер (системный блок) Intel Core i7 9700(Xeon 2660v4) 14ядер/ RTX3060 Ti 8Gb / 32GB DDR4/ 1000Gb/600W/Win 10 PRO,73745,4.3,17,https://market.yandex.ru/product--moshchnyi-igrovoi-kompiuter-sistemnyi-blok-intel-core-i7-9700-xeon-2660v4-14iader-rtx3060-ti-8gb-32gb-ddr4-1000gb-600w-win-10-pro/906483720?hid=90401&sku=4317346777&show-uid=17472427175741761588606101&nid=26910110&from=search&cpa=1&do-waremd5=hmJoxSopGNcxcaRrhp80Pw&sponsored=1&cpc=Ew-1TAiX5AH-UiCxbPzs1cFiYmMIBvZJmjJWYewOhCIrkWIM1yHOYk-UryWhY-1LeFGYqO-Mgq4x4-rxeiob4YrlfK8e4tSndkY1rzERchM--vZBXxuEJv6AIqB0yPCcYei4oS_lfYHvfnsjh5yfNT4Jk4lVJwfN32SVqDiELbhmCF86yC3oftxJ3LJikFXed08D4V8xWgNU7jGWGCDGThc79SzBqRxlQEo_ZicU5jet13c2LkUZrK8l49QD34jOncFG5cYA1Be3HkPwm5Ga3DtSNaYNp8cye1-Uy9A_CnA0Lh_r6DMj5pq9aFMiY7aA7zWXNdtFTrusJhaIuXdxZ_u8FAuhMu1mbcNagxGzaiKwlypnKJoO23oexeDinHzv4964EEC3f8yZRuQvi12TVoQci84zR28BeW3CiRnBMo4-bT5CAkNaw00zSdWjxHiJ7dzfX96y9BItQ0_4XiGUCHr-3qBOXfq9kls4Hkz8pPuA_zaAxfVVQhbSaIZ_wTHAq5Yhrj2hapjrUKN8jeiOIyP3aSx05ylhQX6TMuigTLs%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRDnAYB95u0G&uniqueId=169296360,Компьютер
4632,Игровой ПК Intel Core i7 GeForce GTX 1660 SUPER 16 GB DDR4 512 GB SSD Компьютер игровой Системный Блок,54450,4.6,44,https://market.yandex.ru/product--igrovoi-pk-intel-core-i7-geforce-gtx-1660-super-16-gb-ddr4-512-gb-ssd-kompiuter-igrovoi-sistemnyi-blok/809590737?hid=90401&sku=103790668289&show-uid=17472427175741761588606108&nid=26910110&from=search&cpa=1&do-waremd5=FtLdf2HKmetd_KyHOBLp5w&sponsored=1&cpc=Ew-1TAiX5AFOFNMJexq7dhRGaMPKvYGj_VhOrvZAYxAi6CUdckaE_bZxryrAoM8X8ksuTf4WUZYLlPAoEfQaIzz2DY70R90PpvWMwGYTyyCpUym3uHhHPNXkSDa4ZJ5KbxUYUDJ8AwSFzsEHRKiB7lx1hOU7CqG7kCvNvPN6WLDuzRTtys3KiRHwlHvwhN235z0E0VlRkhJII6tUJc-DJgWcc8zEoK-wJ9fbq8WFVDPSYRkgsuZ6rhXmXryc4g1ENrLknBvTOZrOutsBo_ARGMIfDbxyF1OvQthP_tw3kxrXlGltGM-HbjSypuHWAkiTUTiH5mW980afhBoqe6nz8xHeqBKtLIFOxHObu7Uo697WXlT1HNu-nkIvj9utJfb67iblX8iQNOITklprlEWzIvfSOTegojP1GH2bthx06uQsN0ucczMRZeU-uj3dUoWxK4YrosZh-XuwR_BnEkK5hVMWOjIA1mbz0yA23cSlBSO2mhWDA_r4P9b1QdQiESGHgMJ1RS6HQRgmXI5xUQ0g5ZrrUHNpiShIm86gaFkvhQCgMGThhlTvuw%2C%2C&cc=CiAyMTZlNjhkNTZmYmExNTA5ZDNhMTZlM2EwNDQzYzY3MRDnAYB95u0G&uniqueId=101757231,Компьютер
4634,Мощный компьютер для игр/стрима/монтажа i5 12400F / 32Gb DDR4 / RTX 3060 12Gb GDDR6 / SSD M2 1Tb / Windows 10 Pro,83300,5.0,13,https://market.yandex.ru/product--moshchnyi-kompiuter-dlia-igr-strima-montazha-i5-12400f-32gb-ddr4-rtx-3060-12gb-gddr6-ssd-m2-1tb-windows-10-pro/1042726245?hid=90401&sku=103804927933&show-uid=17472427195084997802706000&from-show-uid=17472427195084997802706000&nid=26910110&from=search&cpa=1&do-waremd5=Ny8EuvmEWxWHWYcqTN8hpQ&cpc=AuPkbHjonLVyFmA0FnsGFITjX6fieZwkKcaXQcGBhnSmIPmrMdl0oCRcN2CDlB7hM8GDh6c0W76fqtRUgP589jVY6VZ7rjarjicakjwMSUnhwOJQ3gpWWVUiFr7U_21r3NIAxix1dl3S5AsvUDZ_HGPfAX4epJ5x8e59g82JR7CawgMvmZGmo8Q3FBo8PuREgrwqi_pXMgrDhygAm4y8WMTO-6bP8TOlFlVDMXYi8Pg%2C&cc=CiBhNzRhMzYxNjBkNmExNjYyZjQ0MTRlMGQ4NzhiODIzMhBUIJGh4QEo1MaLVYB95u0G&uniqueId=178447188,Компьютер
4635,Мощный компьютер для игр/стрима/монтажа i5 12400F / 32Gb DDR4 / RTX 3060 12Gb GDDR6 / SSD M2 1Tb / Windows 10 Pro,83300,4.7,29,https://market.yandex.ru/product--moshchnyi-kompiuter-dlia-igr-strima-montazha-i5-12400f-32gb-ddr4-rtx-3060-12gb-gddr6-ssd-m2-1tb-windows-10-pro/76848579?hid=90401&sku=101969317780&show-uid=17472427195095008645906000&from-show-uid=17472427195095008645906000&nid=26910110&from=search&cpa=1&do-waremd5=wpmAS54SUXvv_cQ9ufD-eg&cpc=AuPkbHjonLWRfo9HXjCMh9S1haW_Sredr-TrycaudYc9FOr27W8D5Ftpls1_vs4SYxn7f7OU-oThHqSo-l-OY2mzO3lYxC8gU4PUoECzeLdrmNvMXXsiVfR5s3GqQoPMh9CSa854BTpoVmCngkQ0UmhwCOluXvjvnDSZzx7xJjFsYAAKOOe_d1XT5dt34U-M3pwDvCYqbdNFbWzt3fhzT6GrxDg3toCUMVT4y8TnilE%2C&cc=CiBhNzRhMzYxNjBkNmExNjYyZjQ0MTRlMGQ4NzhiODIzMhBUIJGh4QEo1MaLVYB95u0G&uniqueId=178447188,Компьютер
